id,year,male,mono_index,sampyearsum,sociality,inno_count,domain_index,domain,age,logsampeff,MainGroup,group,rank_class,inno_count_ND,sociality.s,logage,logage.c,group_index,year_index,rankhi,rankmid,ranklo,innobinom,groupsize.c,innovator,innovatoryear
QJ,2010,1,187,568,50.7,0,1,foraging,15,6.342121419,FL,FL,high,0,-0.294638699,2.708050201,0.907856931,4,4,1,0,0,0,-10.18066743,1,1
QJ,2010,1,187,568,50.7,0,3,self-directed,15,6.342121419,FL,FL,high,0,-0.294638699,2.708050201,0.907856931,4,4,1,0,0,0,-10.18066743,1,1
QJ,2010,1,187,568,50.7,0,2,investigative,15,6.342121419,FL,FL,high,0,-0.294638699,2.708050201,0.907856931,4,4,1,0,0,0,-10.18066743,1,1
QJ,2010,1,187,568,50.7,0,4,social,15,6.342121419,FL,FL,high,0,-0.294638699,2.708050201,0.907856931,4,4,1,0,0,0,-10.18066743,1,1
QJ,2011,1,187,687,46.3,0,1,foraging,16,6.532334292,FL,FL,high,0,-0.529577915,2.772588722,0.972395452,4,5,1,0,0,0,-6.180667434,1,1
QJ,2011,1,187,687,46.3,0,3,self-directed,16,6.532334292,FL,FL,high,0,-0.529577915,2.772588722,0.972395452,4,5,1,0,0,0,-6.180667434,1,1
QJ,2011,1,187,687,46.3,0,4,social,16,6.532334292,FL,FL,high,0,-0.529577915,2.772588722,0.972395452,4,5,1,0,0,0,-6.180667434,1,1
QJ,2011,1,187,687,46.3,0,2,investigative,16,6.532334292,FL,FL,high,0,-0.529577915,2.772588722,0.972395452,4,5,1,0,0,0,-6.180667434,1,1
QM,2010,1,188,52,100,0,1,foraging,1,3.951243719,AA,AA,low,0,2.337748429,0,-1.80019327,1,4,0,0,1,0,4.819332566,1,1
QM,2010,1,188,52,100,0,3,self-directed,1,3.951243719,AA,AA,low,0,2.337748429,0,-1.80019327,1,4,0,0,1,0,4.819332566,1,1
QM,2010,1,188,52,100,0,2,investigative,1,3.951243719,AA,AA,low,0,2.337748429,0,-1.80019327,1,4,0,0,1,0,4.819332566,1,1
QM,2010,1,188,52,100,0,4,social,1,3.951243719,AA,AA,low,0,2.337748429,0,-1.80019327,1,4,0,0,1,0,4.819332566,1,1
QM,2011,1,188,126,92,0,4,social,2,4.836281907,AA,AA,low,1,1.910586217,0.693147181,-1.10704609,1,5,0,0,1,0,6.819332566,1,1
QM,2011,1,188,126,92,1,2,investigative,2,4.836281907,AA,AA,low,1,1.910586217,0.693147181,-1.10704609,1,5,0,0,1,1,6.819332566,1,1
QM,2011,1,188,126,92,0,3,self-directed,2,4.836281907,AA,AA,low,1,1.910586217,0.693147181,-1.10704609,1,5,0,0,1,0,6.819332566,1,1
QM,2011,1,188,126,92,0,1,foraging,2,4.836281907,AA,AA,low,1,1.910586217,0.693147181,-1.10704609,1,5,0,0,1,0,6.819332566,1,1
QN,2011,1,189,149,100,0,1,foraging,1,5.003946306,CU,CU,low,0,2.337748429,0,-1.80019327,2,5,0,0,1,0,-13.18066743,0,0
QN,2011,1,189,149,100,0,4,social,1,5.003946306,CU,CU,low,0,2.337748429,0,-1.80019327,2,5,0,0,1,0,-13.18066743,0,0
QN,2011,1,189,149,100,0,2,investigative,1,5.003946306,CU,CU,low,0,2.337748429,0,-1.80019327,2,5,0,0,1,0,-13.18066743,0,0
QN,2011,1,189,149,100,0,3,self-directed,1,5.003946306,CU,CU,low,0,2.337748429,0,-1.80019327,2,5,0,0,1,0,-13.18066743,0,0
QR,2011,0,190,202,99,0,4,social,1,5.308267697,MK,MK,low,0,2.284353152,0,-1.80019327,6,5,0,0,1,0,-2.180667434,0,0
QR,2011,0,190,202,99,0,3,self-directed,1,5.308267697,MK,MK,low,0,2.284353152,0,-1.80019327,6,5,0,0,1,0,-2.180667434,0,0
QR,2011,0,190,202,99,0,1,foraging,1,5.308267697,MK,MK,low,0,2.284353152,0,-1.80019327,6,5,0,0,1,0,-2.180667434,0,0
QR,2011,0,190,202,99,0,2,investigative,1,5.308267697,MK,MK,low,0,2.284353152,0,-1.80019327,6,5,0,0,1,0,-2.180667434,0,0
QT,2010,1,191,79,98.7,0,4,social,1,4.369447852,RF,RF,low,0,2.268334569,0,-1.80019327,8,4,0,0,1,0,-4.180667434,0,0
QT,2010,1,191,79,98.7,0,2,investigative,1,4.369447852,RF,RF,low,0,2.268334569,0,-1.80019327,8,4,0,0,1,0,-4.180667434,0,0
QT,2010,1,191,79,98.7,0,1,foraging,1,4.369447852,RF,RF,low,0,2.268334569,0,-1.80019327,8,4,0,0,1,0,-4.180667434,0,0
QT,2010,1,191,79,98.7,0,3,self-directed,1,4.369447852,RF,RF,low,0,2.268334569,0,-1.80019327,8,4,0,0,1,0,-4.180667434,0,0
QT,2011,1,191,139,75.6,0,4,social,2,4.934473933,RF,RF,low,0,1.034903684,0.693147181,-1.10704609,8,5,0,0,1,0,-1.180667434,0,0
QT,2011,1,191,139,75.6,0,1,foraging,2,4.934473933,RF,RF,low,0,1.034903684,0.693147181,-1.10704609,8,5,0,0,1,0,-1.180667434,0,0
QT,2011,1,191,139,75.6,0,3,self-directed,2,4.934473933,RF,RF,low,0,1.034903684,0.693147181,-1.10704609,8,5,0,0,1,0,-1.180667434,0,0
QT,2011,1,191,139,75.6,0,2,investigative,2,4.934473933,RF,RF,low,0,1.034903684,0.693147181,-1.10704609,8,5,0,0,1,0,-1.180667434,0,0
RB,2009,0,192,147,93.8,0,3,self-directed,1,4.990432587,RF,RF,low,1,2.006697715,0,-1.80019327,8,3,0,0,1,0,-6.180667434,1,1
RB,2009,0,192,147,93.8,0,1,foraging,1,4.990432587,RF,RF,low,1,2.006697715,0,-1.80019327,8,3,0,0,1,0,-6.180667434,1,1
RB,2009,0,192,147,93.8,0,2,investigative,1,4.990432587,RF,RF,low,1,2.006697715,0,-1.80019327,8,3,0,0,1,0,-6.180667434,1,1
RB,2009,0,192,147,93.8,1,4,social,1,4.990432587,RF,RF,low,1,2.006697715,0,-1.80019327,8,3,0,0,1,1,-6.180667434,1,1
RB,2010,0,192,109,79.8,0,1,foraging,2,4.691347882,RF,RF,low,0,1.259163845,0.693147181,-1.10704609,8,4,0,0,1,0,-4.180667434,1,1
RB,2010,0,192,109,79.8,0,4,social,2,4.691347882,RF,RF,low,0,1.259163845,0.693147181,-1.10704609,8,4,0,0,1,0,-4.180667434,1,1
RB,2010,0,192,109,79.8,0,2,investigative,2,4.691347882,RF,RF,low,0,1.259163845,0.693147181,-1.10704609,8,4,0,0,1,0,-4.180667434,1,1
RB,2010,0,192,109,79.8,0,3,self-directed,2,4.691347882,RF,RF,low,0,1.259163845,0.693147181,-1.10704609,8,4,0,0,1,0,-4.180667434,1,1
RB,2011,0,192,129,44.5,0,2,investigative,3,4.859812404,RF,RF,low,0,-0.625689413,1.098612289,-0.701580981,8,5,0,0,1,0,-1.180667434,1,1
RB,2011,0,192,129,44.5,0,3,self-directed,3,4.859812404,RF,RF,low,0,-0.625689413,1.098612289,-0.701580981,8,5,0,0,1,0,-1.180667434,1,1
RB,2011,0,192,129,44.5,0,1,foraging,3,4.859812404,RF,RF,low,0,-0.625689413,1.098612289,-0.701580981,8,5,0,0,1,0,-1.180667434,1,1
RB,2011,0,192,129,44.5,0,4,social,3,4.859812404,RF,RF,low,0,-0.625689413,1.098612289,-0.701580981,8,5,0,0,1,0,-1.180667434,1,1
RD,2008,1,193,151,95.9,0,4,social,1,5.017279837,RR,RR,low,0,2.118827795,0,-1.80019327,9,2,0,0,1,0,7.819332566,0,0
RD,2008,1,193,151,95.9,0,1,foraging,1,5.017279837,RR,RR,low,0,2.118827795,0,-1.80019327,9,2,0,0,1,0,7.819332566,0,0
RD,2008,1,193,151,95.9,0,3,self-directed,1,5.017279837,RR,RR,low,0,2.118827795,0,-1.80019327,9,2,0,0,1,0,7.819332566,0,0
RD,2008,1,193,151,95.9,0,2,investigative,1,5.017279837,RR,RR,low,0,2.118827795,0,-1.80019327,9,2,0,0,1,0,7.819332566,0,0
RD,2009,1,193,315,85.5,0,3,self-directed,2,5.752572639,RR,RR,low,0,1.563516921,0.693147181,-1.10704609,9,3,0,0,1,0,7.819332566,0,0
RD,2009,1,193,315,85.5,0,1,foraging,2,5.752572639,RR,RR,low,0,1.563516921,0.693147181,-1.10704609,9,3,0,0,1,0,7.819332566,0,0
RD,2009,1,193,315,85.5,0,2,investigative,2,5.752572639,RR,RR,low,0,1.563516921,0.693147181,-1.10704609,9,3,0,0,1,0,7.819332566,0,0
RD,2009,1,193,315,85.5,0,4,social,2,5.752572639,RR,RR,low,0,1.563516921,0.693147181,-1.10704609,9,3,0,0,1,0,7.819332566,0,0
RE,2008,1,194,175,99.4,0,2,investigative,1,5.164785974,RF,RF,low,0,2.305711263,0,-1.80019327,8,2,0,0,1,0,-8.180667434,1,1
RE,2008,1,194,175,99.4,0,1,foraging,1,5.164785974,RF,RF,low,0,2.305711263,0,-1.80019327,8,2,0,0,1,0,-8.180667434,1,1
RE,2008,1,194,175,99.4,0,3,self-directed,1,5.164785974,RF,RF,low,0,2.305711263,0,-1.80019327,8,2,0,0,1,0,-8.180667434,1,1
RE,2008,1,194,175,99.4,0,4,social,1,5.164785974,RF,RF,low,0,2.305711263,0,-1.80019327,8,2,0,0,1,0,-8.180667434,1,1
RE,2009,1,194,403,78.4,0,1,foraging,2,5.998936562,RF,RF,low,1,1.184410458,0.693147181,-1.10704609,8,3,0,0,1,0,-6.180667434,1,1
RE,2009,1,194,403,78.4,1,4,social,2,5.998936562,RF,RF,low,1,1.184410458,0.693147181,-1.10704609,8,3,0,0,1,1,-6.180667434,1,1
RE,2009,1,194,403,78.4,0,2,investigative,2,5.998936562,RF,RF,low,1,1.184410458,0.693147181,-1.10704609,8,3,0,0,1,0,-6.180667434,1,1
RE,2009,1,194,403,78.4,0,3,self-directed,2,5.998936562,RF,RF,low,1,1.184410458,0.693147181,-1.10704609,8,3,0,0,1,0,-6.180667434,1,1
RE,2010,1,194,143,71.4,0,2,investigative,3,4.96284463,RF,RF,low,0,0.810643523,1.098612289,-0.701580981,8,4,0,0,1,0,-4.180667434,1,1
RE,2010,1,194,143,71.4,0,1,foraging,3,4.96284463,RF,RF,low,0,0.810643523,1.098612289,-0.701580981,8,4,0,0,1,0,-4.180667434,1,1
RE,2010,1,194,143,71.4,0,4,social,3,4.96284463,RF,RF,low,0,0.810643523,1.098612289,-0.701580981,8,4,0,0,1,0,-4.180667434,1,1
RE,2010,1,194,143,71.4,0,3,self-directed,3,4.96284463,RF,RF,low,0,0.810643523,1.098612289,-0.701580981,8,4,0,0,1,0,-4.180667434,1,1
RE,2011,1,194,190,60.6,0,3,self-directed,4,5.247024072,RF,RF,mid,1,0.233974538,1.386294361,-0.413898909,8,5,0,1,0,0,-1.180667434,1,1
RE,2011,1,194,190,60.6,0,2,investigative,4,5.247024072,RF,RF,mid,1,0.233974538,1.386294361,-0.413898909,8,5,0,1,0,0,-1.180667434,1,1
RE,2011,1,194,190,60.6,0,1,foraging,4,5.247024072,RF,RF,mid,1,0.233974538,1.386294361,-0.413898909,8,5,0,1,0,0,-1.180667434,1,1
RE,2011,1,194,190,60.6,1,4,social,4,5.247024072,RF,RF,mid,1,0.233974538,1.386294361,-0.413898909,8,5,0,1,0,1,-1.180667434,1,1
RF,2007,0,195,427,50.5,0,1,foraging,28,6.056784013,FF,FF,high,0,-0.305317754,3.33220451,1.53201124,3,1,1,0,0,0,15.81933257,0,0
RF,2007,0,195,427,50.5,0,3,self-directed,28,6.056784013,FF,FF,high,0,-0.305317754,3.33220451,1.53201124,3,1,1,0,0,0,15.81933257,0,0
RF,2007,0,195,427,50.5,0,2,investigative,28,6.056784013,FF,FF,high,0,-0.305317754,3.33220451,1.53201124,3,1,1,0,0,0,15.81933257,0,0
RF,2007,0,195,427,50.5,0,4,social,28,6.056784013,FF,FF,high,0,-0.305317754,3.33220451,1.53201124,3,1,1,0,0,0,15.81933257,0,0
RF,2008,0,195,655,45.9,0,4,social,29,6.484635236,RF,RF,high,0,-0.550936026,3.36729583,1.56710256,8,2,1,0,0,0,-8.180667434,0,0
RF,2008,0,195,655,45.9,0,2,investigative,29,6.484635236,RF,RF,high,0,-0.550936026,3.36729583,1.56710256,8,2,1,0,0,0,-8.180667434,0,0
RF,2008,0,195,655,45.9,0,1,foraging,29,6.484635236,RF,RF,high,0,-0.550936026,3.36729583,1.56710256,8,2,1,0,0,0,-8.180667434,0,0
RF,2008,0,195,655,45.9,0,3,self-directed,29,6.484635236,RF,RF,high,0,-0.550936026,3.36729583,1.56710256,8,2,1,0,0,0,-8.180667434,0,0
RF,2009,0,195,687,36.9,0,1,foraging,30,6.532334292,RF,RF,high,0,-1.031493514,3.401197382,1.601004112,8,3,1,0,0,0,-6.180667434,0,0
RF,2009,0,195,687,36.9,0,4,social,30,6.532334292,RF,RF,high,0,-1.031493514,3.401197382,1.601004112,8,3,1,0,0,0,-6.180667434,0,0
RF,2009,0,195,687,36.9,0,2,investigative,30,6.532334292,RF,RF,high,0,-1.031493514,3.401197382,1.601004112,8,3,1,0,0,0,-6.180667434,0,0
RF,2009,0,195,687,36.9,0,3,self-directed,30,6.532334292,RF,RF,high,0,-1.031493514,3.401197382,1.601004112,8,3,1,0,0,0,-6.180667434,0,0
RF,2010,0,195,354,40,0,2,investigative,31,5.869296913,RF,RF,high,0,-0.865968157,3.433987204,1.633793934,8,4,1,0,0,0,-4.180667434,0,0
RF,2010,0,195,354,40,0,3,self-directed,31,5.869296913,RF,RF,high,0,-0.865968157,3.433987204,1.633793934,8,4,1,0,0,0,-4.180667434,0,0
RF,2010,0,195,354,40,0,4,social,31,5.869296913,RF,RF,high,0,-0.865968157,3.433987204,1.633793934,8,4,1,0,0,0,-4.180667434,0,0
RF,2010,0,195,354,40,0,1,foraging,31,5.869296913,RF,RF,high,0,-0.865968157,3.433987204,1.633793934,8,4,1,0,0,0,-4.180667434,0,0
RF,2011,0,195,440,41.9,0,4,social,32,6.086774727,RF,RF,high,0,-0.764517132,3.465735903,1.665542633,8,5,1,0,0,0,-1.180667434,0,0
RF,2011,0,195,440,41.9,0,3,self-directed,32,6.086774727,RF,RF,high,0,-0.764517132,3.465735903,1.665542633,8,5,1,0,0,0,-1.180667434,0,0
RF,2011,0,195,440,41.9,0,1,foraging,32,6.086774727,RF,RF,high,0,-0.764517132,3.465735903,1.665542633,8,5,1,0,0,0,-1.180667434,0,0
RF,2011,0,195,440,41.9,0,2,investigative,32,6.086774727,RF,RF,high,0,-0.764517132,3.465735903,1.665542633,8,5,1,0,0,0,-1.180667434,0,0
RG,2007,1,196,384,82,0,4,social,2,5.950642553,RR,RR,low,0,1.376633453,0.693147181,-1.10704609,9,1,0,0,1,0,6.819332566,1,1
RG,2007,1,196,384,82,0,1,foraging,2,5.950642553,RR,RR,low,0,1.376633453,0.693147181,-1.10704609,9,1,0,0,1,0,6.819332566,1,1
RG,2007,1,196,384,82,0,2,investigative,2,5.950642553,RR,RR,low,0,1.376633453,0.693147181,-1.10704609,9,1,0,0,1,0,6.819332566,1,1
RG,2007,1,196,384,82,0,3,self-directed,2,5.950642553,RR,RR,low,0,1.376633453,0.693147181,-1.10704609,9,1,0,0,1,0,6.819332566,1,1
RG,2008,1,196,375,68.5,0,1,foraging,3,5.926926026,RR,RR,low,1,0.655797221,1.098612289,-0.701580981,9,2,0,0,1,0,7.819332566,1,1
RG,2008,1,196,375,68.5,1,4,social,3,5.926926026,RR,RR,low,1,0.655797221,1.098612289,-0.701580981,9,2,0,0,1,1,7.819332566,1,1
RG,2008,1,196,375,68.5,0,3,self-directed,3,5.926926026,RR,RR,low,1,0.655797221,1.098612289,-0.701580981,9,2,0,0,1,0,7.819332566,1,1
RG,2008,1,196,375,68.5,0,2,investigative,3,5.926926026,RR,RR,low,1,0.655797221,1.098612289,-0.701580981,9,2,0,0,1,0,7.819332566,1,1
RG,2009,1,196,384,62.5,0,4,social,4,5.950642553,RR,RR,low,0,0.335425563,1.386294361,-0.413898909,9,3,0,0,1,0,7.819332566,1,1
RG,2009,1,196,384,62.5,0,2,investigative,4,5.950642553,RR,RR,low,0,0.335425563,1.386294361,-0.413898909,9,3,0,0,1,0,7.819332566,1,1
RG,2009,1,196,384,62.5,0,1,foraging,4,5.950642553,RR,RR,low,0,0.335425563,1.386294361,-0.413898909,9,3,0,0,1,0,7.819332566,1,1
RG,2009,1,196,384,62.5,0,3,self-directed,4,5.950642553,RR,RR,low,0,0.335425563,1.386294361,-0.413898909,9,3,0,0,1,0,7.819332566,1,1
RG,2010,1,196,389,56.8,0,1,foraging,5,5.963579344,RR,RR,low,0,0.031072487,1.609437912,-0.190755358,9,4,0,0,1,0,10.81933257,1,1
RG,2010,1,196,389,56.8,0,2,investigative,5,5.963579344,RR,RR,low,0,0.031072487,1.609437912,-0.190755358,9,4,0,0,1,0,10.81933257,1,1
RG,2010,1,196,389,56.8,0,4,social,5,5.963579344,RR,RR,low,0,0.031072487,1.609437912,-0.190755358,9,4,0,0,1,0,10.81933257,1,1
RG,2010,1,196,389,56.8,0,3,self-directed,5,5.963579344,RR,RR,low,0,0.031072487,1.609437912,-0.190755358,9,4,0,0,1,0,10.81933257,1,1
RG,2011,1,196,256,60.8,0,1,foraging,6,5.545177444,RR,RR,mid,0,0.244653593,1.791759469,-0.008433801,9,5,0,1,0,0,2.819332566,1,1
RG,2011,1,196,256,60.8,0,4,social,6,5.545177444,RR,RR,mid,0,0.244653593,1.791759469,-0.008433801,9,5,0,1,0,0,2.819332566,1,1
RG,2011,1,196,256,60.8,0,2,investigative,6,5.545177444,RR,RR,mid,0,0.244653593,1.791759469,-0.008433801,9,5,0,1,0,0,2.819332566,1,1
RG,2011,1,196,256,60.8,0,3,self-directed,6,5.545177444,RR,RR,mid,0,0.244653593,1.791759469,-0.008433801,9,5,0,1,0,0,2.819332566,1,1
RH,2007,0,197,1054,52.8,0,3,self-directed,5,6.960347729,FF,FF,low,4,-0.182508619,1.609437912,-0.190755358,3,1,0,0,1,0,15.81933257,1,1
RH,2007,0,197,1054,52.8,1,1,foraging,5,6.960347729,FF,FF,low,4,-0.182508619,1.609437912,-0.190755358,3,1,0,0,1,1,15.81933257,1,1
RH,2007,0,197,1054,52.8,0,4,social,5,6.960347729,FF,FF,low,4,-0.182508619,1.609437912,-0.190755358,3,1,0,0,1,0,15.81933257,1,1
RH,2007,0,197,1054,52.8,1,2,investigative,5,6.960347729,FF,FF,low,4,-0.182508619,1.609437912,-0.190755358,3,1,0,0,1,1,15.81933257,1,1
RH,2008,0,197,1508,38.3,1,3,self-directed,6,7.318539549,RF,RF,mid,2,-0.956740127,1.791759469,-0.008433801,8,2,0,1,0,1,-8.180667434,1,1
RH,2008,0,197,1508,38.3,0,2,investigative,6,7.318539549,RF,RF,mid,2,-0.956740127,1.791759469,-0.008433801,8,2,0,1,0,0,-8.180667434,1,1
RH,2008,0,197,1508,38.3,0,1,foraging,6,7.318539549,RF,RF,mid,2,-0.956740127,1.791759469,-0.008433801,8,2,0,1,0,0,-8.180667434,1,1
RH,2008,0,197,1508,38.3,1,4,social,6,7.318539549,RF,RF,mid,2,-0.956740127,1.791759469,-0.008433801,8,2,0,1,0,1,-8.180667434,1,1
RH,2009,0,197,1554,54.6,0,4,social,7,7.348587531,RF,RF,mid,0,-0.086397121,1.945910149,0.145716879,8,3,0,1,0,0,-6.180667434,1,1
RH,2009,0,197,1554,54.6,0,1,foraging,7,7.348587531,RF,RF,mid,0,-0.086397121,1.945910149,0.145716879,8,3,0,1,0,0,-6.180667434,1,1
RH,2009,0,197,1554,54.6,0,2,investigative,7,7.348587531,RF,RF,mid,0,-0.086397121,1.945910149,0.145716879,8,3,0,1,0,0,-6.180667434,1,1
RH,2009,0,197,1554,54.6,0,3,self-directed,7,7.348587531,RF,RF,mid,0,-0.086397121,1.945910149,0.145716879,8,3,0,1,0,0,-6.180667434,1,1
RH,2010,0,197,413,45.1,0,4,social,8,6.023447593,RF,RF,mid,0,-0.593652247,2.079441542,0.279248272,8,4,0,1,0,0,-4.180667434,1,1
RH,2010,0,197,413,45.1,0,3,self-directed,8,6.023447593,RF,RF,mid,0,-0.593652247,2.079441542,0.279248272,8,4,0,1,0,0,-4.180667434,1,1
RH,2010,0,197,413,45.1,0,1,foraging,8,6.023447593,RF,RF,mid,0,-0.593652247,2.079441542,0.279248272,8,4,0,1,0,0,-4.180667434,1,1
RH,2010,0,197,413,45.1,0,2,investigative,8,6.023447593,RF,RF,mid,0,-0.593652247,2.079441542,0.279248272,8,4,0,1,0,0,-4.180667434,1,1
RH,2011,0,197,407,43,0,4,social,9,6.008813185,RF,RF,mid,0,-0.705782328,2.197224577,0.397031307,8,5,0,1,0,0,-1.180667434,1,1
RH,2011,0,197,407,43,0,1,foraging,9,6.008813185,RF,RF,mid,0,-0.705782328,2.197224577,0.397031307,8,5,0,1,0,0,-1.180667434,1,1
RH,2011,0,197,407,43,0,3,self-directed,9,6.008813185,RF,RF,mid,0,-0.705782328,2.197224577,0.397031307,8,5,0,1,0,0,-1.180667434,1,1
RH,2011,0,197,407,43,0,2,investigative,9,6.008813185,RF,RF,mid,0,-0.705782328,2.197224577,0.397031307,8,5,0,1,0,0,-1.180667434,1,1
RK,2009,1,198,206,92.8,0,3,self-directed,1,5.327876169,FL,FL,low,0,1.953302439,0,-1.80019327,4,3,0,0,1,0,-9.180667434,0,0
RK,2009,1,198,206,92.8,0,2,investigative,1,5.327876169,FL,FL,low,0,1.953302439,0,-1.80019327,4,3,0,0,1,0,-9.180667434,0,0
RK,2009,1,198,206,92.8,0,1,foraging,1,5.327876169,FL,FL,low,0,1.953302439,0,-1.80019327,4,3,0,0,1,0,-9.180667434,0,0
RK,2009,1,198,206,92.8,0,4,social,1,5.327876169,FL,FL,low,0,1.953302439,0,-1.80019327,4,3,0,0,1,0,-9.180667434,0,0
RK,2010,1,198,98,83.1,0,2,investigative,2,4.584967479,FL,FL,low,0,1.435368257,0.693147181,-1.10704609,4,4,0,0,1,0,-10.18066743,0,0
RK,2010,1,198,98,83.1,0,1,foraging,2,4.584967479,FL,FL,low,0,1.435368257,0.693147181,-1.10704609,4,4,0,0,1,0,-10.18066743,0,0
RK,2010,1,198,98,83.1,0,3,self-directed,2,4.584967479,FL,FL,low,0,1.435368257,0.693147181,-1.10704609,4,4,0,0,1,0,-10.18066743,0,0
RK,2010,1,198,98,83.1,0,4,social,2,4.584967479,FL,FL,low,0,1.435368257,0.693147181,-1.10704609,4,4,0,0,1,0,-10.18066743,0,0
RK,2011,1,198,140,65.2,0,1,foraging,3,4.941642423,FL,FL,low,0,0.479592809,1.098612289,-0.701580981,4,5,0,0,1,0,-6.180667434,0,0
RK,2011,1,198,140,65.2,0,2,investigative,3,4.941642423,FL,FL,low,0,0.479592809,1.098612289,-0.701580981,4,5,0,0,1,0,-6.180667434,0,0
RK,2011,1,198,140,65.2,0,3,self-directed,3,4.941642423,FL,FL,low,0,0.479592809,1.098612289,-0.701580981,4,5,0,0,1,0,-6.180667434,0,0
RK,2011,1,198,140,65.2,0,4,social,3,4.941642423,FL,FL,low,0,0.479592809,1.098612289,-0.701580981,4,5,0,0,1,0,-6.180667434,0,0
RN,2009,1,199,79,53.2,0,4,social,3,4.369447852,SP,SP,low,0,-0.161150508,1.098612289,-0.701580981,10,3,0,0,1,0,-0.180667434,0,0
RN,2009,1,199,79,53.2,0,2,investigative,3,4.369447852,SP,SP,low,0,-0.161150508,1.098612289,-0.701580981,10,3,0,0,1,0,-0.180667434,0,0
RN,2009,1,199,79,53.2,0,1,foraging,3,4.369447852,SP,SP,low,0,-0.161150508,1.098612289,-0.701580981,10,3,0,0,1,0,-0.180667434,0,0
RN,2009,1,199,79,53.2,0,3,self-directed,3,4.369447852,SP,SP,low,0,-0.161150508,1.098612289,-0.701580981,10,3,0,0,1,0,-0.180667434,0,0
RN,2010,1,199,403,46,0,4,social,4,5.998936562,SP,SP,low,0,-0.545596498,1.386294361,-0.413898909,10,4,0,0,1,0,8.819332566,0,0
RN,2010,1,199,403,46,0,2,investigative,4,5.998936562,SP,SP,low,0,-0.545596498,1.386294361,-0.413898909,10,4,0,0,1,0,8.819332566,0,0
RN,2010,1,199,403,46,0,3,self-directed,4,5.998936562,SP,SP,low,0,-0.545596498,1.386294361,-0.413898909,10,4,0,0,1,0,8.819332566,0,0
RN,2010,1,199,403,46,0,1,foraging,4,5.998936562,SP,SP,low,0,-0.545596498,1.386294361,-0.413898909,10,4,0,0,1,0,8.819332566,0,0
RN,2011,1,199,105,45.5,0,2,investigative,5,4.65396035,SP,SP,mid,0,-0.572294137,1.609437912,-0.190755358,10,5,0,1,0,0,4.819332566,0,0
RN,2011,1,199,105,45.5,0,4,social,5,4.65396035,SP,SP,mid,0,-0.572294137,1.609437912,-0.190755358,10,5,0,1,0,0,4.819332566,0,0
RN,2011,1,199,105,45.5,0,1,foraging,5,4.65396035,SP,SP,mid,0,-0.572294137,1.609437912,-0.190755358,10,5,0,1,0,0,4.819332566,0,0
RN,2011,1,199,105,45.5,0,3,self-directed,5,4.65396035,SP,SP,mid,0,-0.572294137,1.609437912,-0.190755358,10,5,0,1,0,0,4.819332566,0,0
RO,2007,1,200,945,51,0,2,investigative,9,6.851184927,RR,RR,mid,0,-0.278620116,2.197224577,0.397031307,9,1,0,1,0,0,6.819332566,0,0
RO,2007,1,200,945,51,0,1,foraging,9,6.851184927,RR,RR,mid,0,-0.278620116,2.197224577,0.397031307,9,1,0,1,0,0,6.819332566,0,0
RO,2007,1,200,945,51,0,4,social,9,6.851184927,RR,RR,mid,0,-0.278620116,2.197224577,0.397031307,9,1,0,1,0,0,6.819332566,0,0
RO,2007,1,200,945,51,0,3,self-directed,9,6.851184927,RR,RR,mid,0,-0.278620116,2.197224577,0.397031307,9,1,0,1,0,0,6.819332566,0,0
RP,2009,1,201,153,55,0,3,self-directed,6,5.030437921,SP,SP,high,0,-0.06503901,1.791759469,-0.008433801,10,3,1,0,0,0,-0.180667434,0,0
RP,2009,1,201,153,55,0,1,foraging,6,5.030437921,SP,SP,high,0,-0.06503901,1.791759469,-0.008433801,10,3,1,0,0,0,-0.180667434,0,0
RP,2009,1,201,153,55,0,4,social,6,5.030437921,SP,SP,high,0,-0.06503901,1.791759469,-0.008433801,10,3,1,0,0,0,-0.180667434,0,0
RP,2009,1,201,153,55,0,2,investigative,6,5.030437921,SP,SP,high,0,-0.06503901,1.791759469,-0.008433801,10,3,1,0,0,0,-0.180667434,0,0
RP,2010,1,201,826,48.2,0,2,investigative,7,6.716594774,SP,SP,mid,0,-0.42812689,1.945910149,0.145716879,10,4,0,1,0,0,8.819332566,0,0
RP,2010,1,201,826,48.2,0,1,foraging,7,6.716594774,SP,SP,mid,0,-0.42812689,1.945910149,0.145716879,10,4,0,1,0,0,8.819332566,0,0
RP,2010,1,201,826,48.2,0,3,self-directed,7,6.716594774,SP,SP,mid,0,-0.42812689,1.945910149,0.145716879,10,4,0,1,0,0,8.819332566,0,0
RP,2010,1,201,826,48.2,0,4,social,7,6.716594774,SP,SP,mid,0,-0.42812689,1.945910149,0.145716879,10,4,0,1,0,0,8.819332566,0,0
RS,2007,0,202,305,80.5,1,2,investigative,2,5.720311777,FF,FF,low,2,1.296540538,0.693147181,-1.10704609,3,1,0,0,1,1,15.81933257,1,1
RS,2007,0,202,305,80.5,0,3,self-directed,2,5.720311777,FF,FF,low,2,1.296540538,0.693147181,-1.10704609,3,1,0,0,1,0,15.81933257,1,1
RS,2007,0,202,305,80.5,0,4,social,2,5.720311777,FF,FF,low,2,1.296540538,0.693147181,-1.10704609,3,1,0,0,1,0,15.81933257,1,1
