id,year,male,birthyear,mono_index,sampyearsum,sociality,inno_count,domain_index,domain,age,age.c,MainGroup,max_group,rank_class,sociality.s,logage,logage.c,group_index,year_index,rankhi,rankmid,ranklo,innobinom,groupsize.c
RB,2011,0,2009,159,129,44.5,0,2,investigative,2,-7.902061856,RF,25,low,-0.342511679,0.693147181,-1.314535705,8,5,0,0,1,0,-1.026217228
RB,2011,0,2009,159,129,44.5,0,4,social,2,-7.902061856,RF,25,low,-0.342511679,0.693147181,-1.314535705,8,5,0,0,1,0,-1.026217228
RB,2011,0,2009,159,129,44.5,0,3,self-directed,2,-7.902061856,RF,25,low,-0.342511679,0.693147181,-1.314535705,8,5,0,0,1,0,-1.026217228
RE,2010,1,2008,160,143,71.4,0,4,social,2,-7.902061856,RF,22,low,1.912320246,0.693147181,-1.314535705,8,4,0,0,1,0,-4.026217228
RE,2010,1,2008,160,143,71.4,0,1,foraging,2,-7.902061856,RF,22,low,1.912320246,0.693147181,-1.314535705,8,4,0,0,1,0,-4.026217228
RE,2010,1,2008,160,143,71.4,0,2,investigative,2,-7.902061856,RF,22,low,1.912320246,0.693147181,-1.314535705,8,4,0,0,1,0,-4.026217228
RE,2010,1,2008,160,143,71.4,0,3,self-directed,2,-7.902061856,RF,22,low,1.912320246,0.693147181,-1.314535705,8,4,0,0,1,0,-4.026217228
RE,2011,1,2008,160,190,60.6,0,2,investigative,3,-6.902061856,RF,25,mid,1.007034566,1.098612289,-0.909070597,8,5,0,1,0,0,-1.026217228
RE,2011,1,2008,160,190,60.6,0,1,foraging,3,-6.902061856,RF,25,mid,1.007034566,1.098612289,-0.909070597,8,5,0,1,0,0,-1.026217228
RE,2011,1,2008,160,190,60.6,1,4,social,3,-6.902061856,RF,25,mid,1.007034566,1.098612289,-0.909070597,8,5,0,1,0,1,-1.026217228
RE,2011,1,2008,160,190,60.6,0,3,self-directed,3,-6.902061856,RF,25,mid,1.007034566,1.098612289,-0.909070597,8,5,0,1,0,0,-1.026217228
RF,2007,0,1980,161,427,50.5,0,1,foraging,27,17.09793814,FF,16,high,0.16042481,3.295836866,1.288153981,3,1,1,0,0,0,-10.02621723
RF,2007,0,1980,161,427,50.5,0,1,foraging,27,17.09793814,FF,42,high,0.16042481,3.295836866,1.288153981,3,1,1,0,0,0,15.97378277
RF,2007,0,1980,161,427,50.5,0,2,investigative,27,17.09793814,FF,16,high,0.16042481,3.295836866,1.288153981,3,1,1,0,0,0,-10.02621723
RF,2007,0,1980,161,427,50.5,0,2,investigative,27,17.09793814,FF,42,high,0.16042481,3.295836866,1.288153981,3,1,1,0,0,0,15.97378277
RF,2007,0,1980,161,427,50.5,0,3,self-directed,27,17.09793814,FF,16,high,0.16042481,3.295836866,1.288153981,3,1,1,0,0,0,-10.02621723
RF,2007,0,1980,161,427,50.5,0,3,self-directed,27,17.09793814,FF,42,high,0.16042481,3.295836866,1.288153981,3,1,1,0,0,0,15.97378277
RF,2007,0,1980,161,427,50.5,0,4,social,27,17.09793814,FF,16,high,0.16042481,3.295836866,1.288153981,3,1,1,0,0,0,-10.02621723
RF,2007,0,1980,161,427,50.5,0,4,social,27,17.09793814,FF,42,high,0.16042481,3.295836866,1.288153981,3,1,1,0,0,0,15.97378277
RF,2008,0,1980,161,655,45.9,0,1,foraging,28,18.09793814,RF,18,high,-0.225159831,3.33220451,1.324521625,8,2,1,0,0,0,-8.026217228
RF,2008,0,1980,161,655,45.9,0,3,self-directed,28,18.09793814,RF,18,high,-0.225159831,3.33220451,1.324521625,8,2,1,0,0,0,-8.026217228
RF,2008,0,1980,161,655,45.9,0,2,investigative,28,18.09793814,RF,18,high,-0.225159831,3.33220451,1.324521625,8,2,1,0,0,0,-8.026217228
RF,2008,0,1980,161,655,45.9,0,4,social,28,18.09793814,RF,18,high,-0.225159831,3.33220451,1.324521625,8,2,1,0,0,0,-8.026217228
RF,2009,0,1980,161,687,36.9,0,1,foraging,29,19.09793814,RF,20,high,-0.979564565,3.36729583,1.359612945,8,3,1,0,0,0,-6.026217228
RF,2009,0,1980,161,687,36.9,0,4,social,29,19.09793814,RF,20,high,-0.979564565,3.36729583,1.359612945,8,3,1,0,0,0,-6.026217228
RF,2009,0,1980,161,687,36.9,0,2,investigative,29,19.09793814,RF,20,high,-0.979564565,3.36729583,1.359612945,8,3,1,0,0,0,-6.026217228
RF,2009,0,1980,161,687,36.9,0,3,self-directed,29,19.09793814,RF,20,high,-0.979564565,3.36729583,1.359612945,8,3,1,0,0,0,-6.026217228
RF,2010,0,1980,161,354,40,0,1,foraging,30,20.09793814,RF,22,high,-0.719714045,3.401197382,1.393514496,8,4,1,0,0,0,-4.026217228
RF,2010,0,1980,161,354,40,0,4,social,30,20.09793814,RF,22,high,-0.719714045,3.401197382,1.393514496,8,4,1,0,0,0,-4.026217228
RF,2010,0,1980,161,354,40,0,3,self-directed,30,20.09793814,RF,22,high,-0.719714045,3.401197382,1.393514496,8,4,1,0,0,0,-4.026217228
RF,2010,0,1980,161,354,40,0,2,investigative,30,20.09793814,RF,22,high,-0.719714045,3.401197382,1.393514496,8,4,1,0,0,0,-4.026217228
RF,2011,0,1980,161,440,41.9,0,1,foraging,31,21.09793814,RF,25,high,-0.560450824,3.433987204,1.426304319,8,5,1,0,0,0,-1.026217228
RF,2011,0,1980,161,440,41.9,0,3,self-directed,31,21.09793814,RF,25,high,-0.560450824,3.433987204,1.426304319,8,5,1,0,0,0,-1.026217228
RF,2011,0,1980,161,440,41.9,0,4,social,31,21.09793814,RF,25,high,-0.560450824,3.433987204,1.426304319,8,5,1,0,0,0,-1.026217228
RF,2011,0,1980,161,440,41.9,0,2,investigative,31,21.09793814,RF,25,high,-0.560450824,3.433987204,1.426304319,8,5,1,0,0,0,-1.026217228
RG,2008,1,2006,162,375,68.5,0,1,foraging,2,-7.902061856,RR,34,low,1.669234277,0.693147181,-1.314535705,9,2,0,0,1,0,7.973782772
RG,2008,1,2006,162,375,68.5,0,3,self-directed,2,-7.902061856,RR,34,low,1.669234277,0.693147181,-1.314535705,9,2,0,0,1,0,7.973782772
RG,2008,1,2006,162,375,68.5,0,2,investigative,2,-7.902061856,RR,34,low,1.669234277,0.693147181,-1.314535705,9,2,0,0,1,0,7.973782772
RG,2008,1,2006,162,375,68.5,1,4,social,2,-7.902061856,RR,34,low,1.669234277,0.693147181,-1.314535705,9,2,0,0,1,1,7.973782772
RG,2009,1,2006,162,384,62.5,0,4,social,3,-6.902061856,RR,34,low,1.166297788,1.098612289,-0.909070597,9,3,0,0,1,0,7.973782772
RG,2009,1,2006,162,384,62.5,0,3,self-directed,3,-6.902061856,RR,34,low,1.166297788,1.098612289,-0.909070597,9,3,0,0,1,0,7.973782772
RG,2009,1,2006,162,384,62.5,0,1,foraging,3,-6.902061856,RR,34,low,1.166297788,1.098612289,-0.909070597,9,3,0,0,1,0,7.973782772
RG,2009,1,2006,162,384,62.5,0,2,investigative,3,-6.902061856,RR,34,low,1.166297788,1.098612289,-0.909070597,9,3,0,0,1,0,7.973782772
RG,2010,1,2006,162,389,56.8,0,4,social,4,-5.902061856,RR,37,low,0.688508123,1.386294361,-0.621388524,9,4,0,0,1,0,10.97378277
RG,2010,1,2006,162,389,56.8,0,1,foraging,4,-5.902061856,RR,37,low,0.688508123,1.386294361,-0.621388524,9,4,0,0,1,0,10.97378277
RG,2010,1,2006,162,389,56.8,0,3,self-directed,4,-5.902061856,RR,37,low,0.688508123,1.386294361,-0.621388524,9,4,0,0,1,0,10.97378277
RG,2010,1,2006,162,389,56.8,0,2,investigative,4,-5.902061856,RR,37,low,0.688508123,1.386294361,-0.621388524,9,4,0,0,1,0,10.97378277
RG,2011,1,2006,162,256,60.8,0,3,self-directed,5,-4.902061856,RR,29,mid,1.023799116,1.609437912,-0.398244973,9,5,0,1,0,0,2.973782772
RG,2011,1,2006,162,256,60.8,0,2,investigative,5,-4.902061856,RR,29,mid,1.023799116,1.609437912,-0.398244973,9,5,0,1,0,0,2.973782772
RG,2011,1,2006,162,256,60.8,0,4,social,5,-4.902061856,RR,29,mid,1.023799116,1.609437912,-0.398244973,9,5,0,1,0,0,2.973782772
RG,2011,1,2006,162,256,60.8,0,1,foraging,5,-4.902061856,RR,29,mid,1.023799116,1.609437912,-0.398244973,9,5,0,1,0,0,2.973782772
RH,2007,0,2003,163,1054,52.8,1,2,investigative,4,-5.902061856,FF,42,low,0.353217131,1.386294361,-0.621388524,3,1,0,0,1,1,15.97378277
RH,2007,0,2003,163,1054,52.8,1,2,investigative,4,-5.902061856,FF,16,mid,0.353217131,1.386294361,-0.621388524,3,1,0,1,0,1,-10.02621723
RH,2007,0,2003,163,1054,52.8,0,4,social,4,-5.902061856,FF,42,low,0.353217131,1.386294361,-0.621388524,3,1,0,0,1,0,15.97378277
RH,2007,0,2003,163,1054,52.8,0,4,social,4,-5.902061856,FF,16,mid,0.353217131,1.386294361,-0.621388524,3,1,0,1,0,0,-10.02621723
RH,2007,0,2003,163,1054,52.8,0,3,self-directed,4,-5.902061856,FF,42,low,0.353217131,1.386294361,-0.621388524,3,1,0,0,1,0,15.97378277
RH,2007,0,2003,163,1054,52.8,0,3,self-directed,4,-5.902061856,FF,16,mid,0.353217131,1.386294361,-0.621388524,3,1,0,1,0,0,-10.02621723
RH,2007,0,2003,163,1054,52.8,1,1,foraging,4,-5.902061856,FF,42,low,0.353217131,1.386294361,-0.621388524,3,1,0,0,1,1,15.97378277
RH,2007,0,2003,163,1054,52.8,1,1,foraging,4,-5.902061856,FF,16,mid,0.353217131,1.386294361,-0.621388524,3,1,0,1,0,1,-10.02621723
RH,2008,0,2003,163,1508,38.3,0,2,investigative,5,-4.902061856,RF,18,mid,-0.862212717,1.609437912,-0.398244973,8,2,0,1,0,0,-8.026217228
RH,2008,0,2003,163,1508,38.3,1,4,social,5,-4.902061856,RF,18,mid,-0.862212717,1.609437912,-0.398244973,8,2,0,1,0,1,-8.026217228
RH,2008,0,2003,163,1508,38.3,0,1,foraging,5,-4.902061856,RF,18,mid,-0.862212717,1.609437912,-0.398244973,8,2,0,1,0,0,-8.026217228
RH,2008,0,2003,163,1508,38.3,1,3,self-directed,5,-4.902061856,RF,18,mid,-0.862212717,1.609437912,-0.398244973,8,2,0,1,0,1,-8.026217228
RH,2009,0,2003,163,1554,54.6,0,2,investigative,6,-3.902061856,RF,20,mid,0.504098078,1.791759469,-0.215923416,8,3,0,1,0,0,-6.026217228
RH,2009,0,2003,163,1554,54.6,0,1,foraging,6,-3.902061856,RF,20,mid,0.504098078,1.791759469,-0.215923416,8,3,0,1,0,0,-6.026217228
RH,2009,0,2003,163,1554,54.6,0,3,self-directed,6,-3.902061856,RF,20,mid,0.504098078,1.791759469,-0.215923416,8,3,0,1,0,0,-6.026217228
RH,2009,0,2003,163,1554,54.6,0,4,social,6,-3.902061856,RF,20,mid,0.504098078,1.791759469,-0.215923416,8,3,0,1,0,0,-6.026217228
RH,2010,0,2003,163,413,45.1,0,4,social,7,-2.902061856,RF,22,mid,-0.29221803,1.945910149,-0.061772736,8,4,0,1,0,0,-4.026217228
RH,2010,0,2003,163,413,45.1,0,2,investigative,7,-2.902061856,RF,22,mid,-0.29221803,1.945910149,-0.061772736,8,4,0,1,0,0,-4.026217228
RH,2010,0,2003,163,413,45.1,0,1,foraging,7,-2.902061856,RF,22,mid,-0.29221803,1.945910149,-0.061772736,8,4,0,1,0,0,-4.026217228
RH,2010,0,2003,163,413,45.1,0,3,self-directed,7,-2.902061856,RF,22,mid,-0.29221803,1.945910149,-0.061772736,8,4,0,1,0,0,-4.026217228
RH,2011,0,2003,163,407,43,0,4,social,8,-1.902061856,RF,25,mid,-0.468245801,2.079441542,0.071758656,8,5,0,1,0,0,-1.026217228
RH,2011,0,2003,163,407,43,0,1,foraging,8,-1.902061856,RF,25,mid,-0.468245801,2.079441542,0.071758656,8,5,0,1,0,0,-1.026217228
RH,2011,0,2003,163,407,43,0,3,self-directed,8,-1.902061856,RF,25,mid,-0.468245801,2.079441542,0.071758656,8,5,0,1,0,0,-1.026217228
RH,2011,0,2003,163,407,43,0,2,investigative,8,-1.902061856,RF,25,mid,-0.468245801,2.079441542,0.071758656,8,5,0,1,0,0,-1.026217228
RK,2011,1,2009,164,140,65.2,0,3,self-directed,2,-7.902061856,FL,20,low,1.392619208,0.693147181,-1.314535705,4,5,0,0,1,0,-6.026217228
RK,2011,1,2009,164,140,65.2,0,4,social,2,-7.902061856,FL,20,low,1.392619208,0.693147181,-1.314535705,4,5,0,0,1,0,-6.026217228
RK,2011,1,2009,164,140,65.2,0,1,foraging,2,-7.902061856,FL,20,low,1.392619208,0.693147181,-1.314535705,4,5,0,0,1,0,-6.026217228
RK,2011,1,2009,164,140,65.2,0,2,investigative,2,-7.902061856,FL,20,low,1.392619208,0.693147181,-1.314535705,4,5,0,0,1,0,-6.026217228
RN,2009,1,2007,165,79,53.2,0,1,foraging,2,-7.902061856,SP,26,low,0.38674623,0.693147181,-1.314535705,10,3,0,0,1,0,-0.026217228
RN,2009,1,2007,165,79,53.2,0,3,self-directed,2,-7.902061856,SP,26,low,0.38674623,0.693147181,-1.314535705,10,3,0,0,1,0,-0.026217228
RN,2009,1,2007,165,79,53.2,0,2,investigative,2,-7.902061856,SP,26,low,0.38674623,0.693147181,-1.314535705,10,3,0,0,1,0,-0.026217228
RN,2009,1,2007,165,79,53.2,0,4,social,2,-7.902061856,SP,26,low,0.38674623,0.693147181,-1.314535705,10,3,0,0,1,0,-0.026217228
RN,2010,1,2007,165,403,46,0,3,self-directed,3,-6.902061856,SP,35,low,-0.216777557,1.098612289,-0.909070597,10,4,0,0,1,0,8.973782772
RN,2010,1,2007,165,403,46,0,4,social,3,-6.902061856,SP,35,low,-0.216777557,1.098612289,-0.909070597,10,4,0,0,1,0,8.973782772
RN,2010,1,2007,165,403,46,0,1,foraging,3,-6.902061856,SP,35,low,-0.216777557,1.098612289,-0.909070597,10,4,0,0,1,0,8.973782772
RN,2010,1,2007,165,403,46,0,2,investigative,3,-6.902061856,SP,35,low,-0.216777557,1.098612289,-0.909070597,10,4,0,0,1,0,8.973782772
RN,2011,1,2007,165,105,45.5,0,3,self-directed,4,-5.902061856,SP,31,mid,-0.258688931,1.386294361,-0.621388524,10,5,0,1,0,0,4.973782772
RN,2011,1,2007,165,105,45.5,0,4,social,4,-5.902061856,SP,31,mid,-0.258688931,1.386294361,-0.621388524,10,5,0,1,0,0,4.973782772
RN,2011,1,2007,165,105,45.5,0,1,foraging,4,-5.902061856,SP,31,mid,-0.258688931,1.386294361,-0.621388524,10,5,0,1,0,0,4.973782772
RN,2011,1,2007,165,105,45.5,0,2,investigative,4,-5.902061856,SP,31,mid,-0.258688931,1.386294361,-0.621388524,10,5,0,1,0,0,4.973782772
RO,2007,1,1999,166,945,51,0,1,foraging,8,-1.902061856,RR,33,mid,0.202336184,2.079441542,0.071758656,9,1,0,1,0,0,6.973782772
RO,2007,1,1999,166,945,51,0,2,investigative,8,-1.902061856,RR,33,mid,0.202336184,2.079441542,0.071758656,9,1,0,1,0,0,6.973782772
RO,2007,1,1999,166,945,51,0,4,social,8,-1.902061856,RR,33,mid,0.202336184,2.079441542,0.071758656,9,1,0,1,0,0,6.973782772
RO,2007,1,1999,166,945,51,0,3,self-directed,8,-1.902061856,RR,33,mid,0.202336184,2.079441542,0.071758656,9,1,0,1,0,0,6.973782772
RP,2008,1,2004,167,16,40,0,1,foraging,4,-5.902061856,SP,21,high,-0.719714045,1.386294361,-0.621388524,10,2,1,0,0,0,-5.026217228
RP,2008,1,2004,167,16,40,0,2,investigative,4,-5.902061856,SP,21,high,-0.719714045,1.386294361,-0.621388524,10,2,1,0,0,0,-5.026217228
RP,2008,1,2004,167,16,40,0,3,self-directed,4,-5.902061856,SP,21,high,-0.719714045,1.386294361,-0.621388524,10,2,1,0,0,0,-5.026217228
RP,2008,1,2004,167,16,40,0,4,social,4,-5.902061856,SP,21,high,-0.719714045,1.386294361,-0.621388524,10,2,1,0,0,0,-5.026217228
RP,2009,1,2004,167,153,55,0,1,foraging,5,-4.902061856,SP,26,high,0.537627177,1.609437912,-0.398244973,10,3,1,0,0,0,-0.026217228
RP,2009,1,2004,167,153,55,0,4,social,5,-4.902061856,SP,26,high,0.537627177,1.609437912,-0.398244973,10,3,1,0,0,0,-0.026217228
RP,2009,1,2004,167,153,55,0,3,self-directed,5,-4.902061856,SP,26,high,0.537627177,1.609437912,-0.398244973,10,3,1,0,0,0,-0.026217228
RP,2009,1,2004,167,153,55,0,2,investigative,5,-4.902061856,SP,26,high,0.537627177,1.609437912,-0.398244973,10,3,1,0,0,0,-0.026217228
RP,2010,1,2004,167,826,48.2,0,3,self-directed,6,-3.902061856,SP,35,mid,-0.032367511,1.791759469,-0.215923416,10,4,0,1,0,0,8.973782772
RP,2010,1,2004,167,826,48.2,0,2,investigative,6,-3.902061856,SP,35,mid,-0.032367511,1.791759469,-0.215923416,10,4,0,1,0,0,8.973782772
RP,2010,1,2004,167,826,48.2,0,1,foraging,6,-3.902061856,SP,35,mid,-0.032367511,1.791759469,-0.215923416,10,4,0,1,0,0,8.973782772
RP,2010,1,2004,167,826,48.2,0,4,social,6,-3.902061856,SP,35,mid,-0.032367511,1.791759469,-0.215923416,10,4,0,1,0,0,8.973782772
RS,2008,0,2006,168,340,60.4,0,3,self-directed,2,-7.902061856,RF,18,low,0.990270017,0.693147181,-1.314535705,8,2,0,0,1,0,-8.026217228
RS,2008,0,2006,168,340,60.4,0,1,foraging,2,-7.902061856,RF,18,low,0.990270017,0.693147181,-1.314535705,8,2,0,0,1,0,-8.026217228
RS,2008,0,2006,168,340,60.4,0,4,social,2,-7.902061856,RF,18,low,0.990270017,0.693147181,-1.314535705,8,2,0,0,1,0,-8.026217228
RS,2008,0,2006,168,340,60.4,2,2,investigative,2,-7.902061856,RF,18,low,0.990270017,0.693147181,-1.314535705,8,2,0,0,1,1,-8.026217228
RS,2009,0,2006,168,290,59.7,0,2,investigative,3,-6.902061856,RF,20,mid,0.931594093,1.098612289,-0.909070597,8,3,0,1,0,0,-6.026217228
RS,2009,0,2006,168,290,59.7,0,3,self-directed,3,-6.902061856,RF,20,mid,0.931594093,1.098612289,-0.909070597,8,3,0,1,0,0,-6.026217228
RS,2009,0,2006,168,290,59.7,1,4,social,3,-6.902061856,RF,20,mid,0.931594093,1.098612289,-0.909070597,8,3,0,1,0,1,-6.026217228
RS,2009,0,2006,168,290,59.7,0,1,foraging,3,-6.902061856,RF,20,mid,0.931594093,1.098612289,-0.909070597,8,3,0,1,0,0,-6.026217228
RS,2010,0,2006,168,114,54.1,0,2,investigative,4,-5.902061856,RF,22,mid,0.462186703,1.386294361,-0.621388524,8,4,0,1,0,0,-4.026217228
RS,2010,0,2006,168,114,54.1,0,4,social,4,-5.902061856,RF,22,mid,0.462186703,1.386294361,-0.621388524,8,4,0,1,0,0,-4.026217228
RS,2010,0,2006,168,114,54.1,0,3,self-directed,4,-5.902061856,RF,22,mid,0.462186703,1.386294361,-0.621388524,8,4,0,1,0,0,-4.026217228
RS,2010,0,2006,168,114,54.1,0,1,foraging,4,-5.902061856,RF,22,mid,0.462186703,1.386294361,-0.621388524,8,4,0,1,0,0,-4.026217228
RS,2011,0,2006,168,152,54.2,0,1,foraging,5,-4.902061856,RF,25,mid,0.470568978,1.609437912,-0.398244973,8,5,0,1,0,0,-1.026217228
RS,2011,0,2006,168,152,54.2,0,2,investigative,5,-4.902061856,RF,25,mid,0.470568978,1.609437912,-0.398244973,8,5,0,1,0,0,-1.026217228
RS,2011,0,2006,168,152,54.2,0,4,social,5,-4.902061856,RF,25,mid,0.470568978,1.609437912,-0.398244973,8,5,0,1,0,0,-1.026217228
RS,2011,0,2006,168,152,54.2,0,3,self-directed,5,-4.902061856,RF,25,mid,0.470568978,1.609437912,-0.398244973,8,5,0,1,0,0,-1.026217228
RT,2007,0,2004,169,461,48.9,0,4,social,3,-6.902061856,RR,33,low,0.026308413,1.098612289,-0.909070597,9,1,0,0,1,0,6.973782772
RT,2007,0,2004,169,461,48.9,0,3,self-directed,3,-6.902061856,RR,33,low,0.026308413,1.098612289,-0.909070597,9,1,0,0,1,0,6.973782772
RT,2007,0,2004,169,461,48.9,0,2,investigative,3,-6.902061856,RR,33,low,0.026308413,1.098612289,-0.909070597,9,1,0,0,1,0,6.973782772
RT,2007,0,2004,169,461,48.9,1,1,foraging,3,-6.902061856,RR,33,low,0.026308413,1.098612289,-0.909070597,9,1,0,0,1,1,6.973782772
RT,2008,0,2004,169,460,44.9,0,4,social,4,-5.902061856,RR,34,low,-0.308982579,1.386294361,-0.621388524,9,2,0,0,1,0,7.973782772
RT,2008,0,2004,169,460,44.9,1,2,investigative,4,-5.902061856,RR,34,low,-0.308982579,1.386294361,-0.621388524,9,2,0,0,1,1,7.973782772
RT,2008,0,2004,169,460,44.9,0,3,self-directed,4,-5.902061856,RR,34,low,-0.308982579,1.386294361,-0.621388524,9,2,0,0,1,0,7.973782772
RT,2008,0,2004,169,460,44.9,0,1,foraging,4,-5.902061856,RR,34,low,-0.308982579,1.386294361,-0.621388524,9,2,0,0,1,0,7.973782772
RT,2009,0,2004,169,567,41.6,0,3,self-directed,5,-4.902061856,RR,34,low,-0.585597648,1.609437912,-0.398244973,9,3,0,0,1,0,7.973782772
RT,2009,0,2004,169,567,41.6,0,1,foraging,5,-4.902061856,RR,34,low,-0.585597648,1.609437912,-0.398244973,9,3,0,0,1,0,7.973782772
RT,2009,0,2004,169,567,41.6,1,4,social,5,-4.902061856,RR,34,low,-0.585597648,1.609437912,-0.398244973,9,3,0,0,1,1,7.973782772
RT,2009,0,2004,169,567,41.6,0,2,investigative,5,-4.902061856,RR,34,low,-0.585597648,1.609437912,-0.398244973,9,3,0,0,1,0,7.973782772
RT,2010,0,2004,169,626,38.2,0,2,investigative,6,-3.902061856,RR,37,mid,-0.870594992,1.791759469,-0.215923416,9,4,0,1,0,0,10.97378277
RT,2010,0,2004,169,626,38.2,0,4,social,6,-3.902061856,RR,37,mid,-0.870594992,1.791759469,-0.215923416,9,4,0,1,0,0,10.97378277
RT,2010,0,2004,169,626,38.2,0,1,foraging,6,-3.902061856,RR,37,mid,-0.870594992,1.791759469,-0.215923416,9,4,0,1,0,0,10.97378277
RT,2010,0,2004,169,626,38.2,0,3,self-directed,6,-3.902061856,RR,37,mid,-0.870594992,1.791759469,-0.215923416,9,4,0,1,0,0,10.97378277
RT,2011,0,2004,169,407,44.1,0,3,self-directed,7,-2.902061856,RR,29,mid,-0.376040778,1.945910149,-0.061772736,9,5,0,1,0,0,2.973782772
RT,2011,0,2004,169,407,44.1,0,2,investigative,7,-2.902061856,RR,29,mid,-0.376040778,1.945910149,-0.061772736,9,5,0,1,0,0,2.973782772
RT,2011,0,2004,169,407,44.1,0,1,foraging,7,-2.902061856,RR,29,mid,-0.376040778,1.945910149,-0.061772736,9,5,0,1,0,0,2.973782772
RT,2011,0,2004,169,407,44.1,0,4,social,7,-2.902061856,RR,29,mid,-0.376040778,1.945910149,-0.061772736,9,5,0,1,0,0,2.973782772
RU,2007,1,2001,170,1145,55,2,2,investigative,6,-3.902061856,RR,33,mid,0.537627177,1.791759469,-0.215923416,9,1,0,1,0,1,6.973782772
RU,2007,1,2001,170,1145,55,0,1,foraging,6,-3.902061856,RR,33,mid,0.537627177,1.791759469,-0.215923416,9,1,0,1,0,0,6.973782772
RU,2007,1,2001,170,1145,55,1,4,social,6,-3.902061856,RR,33,mid,0.537627177,1.791759469,-0.215923416,9,1,0,1,0,1,6.973782772
RU,2007,1,2001,170,1145,55,0,3,self-directed,6,-3.902061856,RR,33,mid,0.537627177,1.791759469,-0.215923416,9,1,0,1,0,0,6.973782772
RW,2011,0,2009,171,235,64.6,0,3,self-directed,2,-7.902061856,CU,13,low,1.342325559,0.693147181,-1.314535705,2,5,0,0,1,0,-13.02621723
RW,2011,0,2009,171,235,64.6,1,4,social,2,-7.902061856,CU,13,low,1.342325559,0.693147181,-1.314535705,2,5,0,0,1,1,-13.02621723
RW,2011,0,2009,171,235,64.6,0,1,foraging,2,-7.902061856,CU,13,low,1.342325559,0.693147181,-1.314535705,2,5,0,0,1,0,-13.02621723
RW,2011,0,2009,171,235,64.6,0,2,investigative,2,-7.902061856,CU,13,low,1.342325559,0.693147181,-1.314535705,2,5,0,0,1,0,-13.02621723
RX,2007,0,1974,172,444,41.3,0,2,investigative,33,23.09793814,FF,42,mid,-0.610744473,3.496507561,1.488824676,3,1,0,1,0,0,15.97378277
RX,2007,0,1974,172,444,41.3,0,2,investigative,33,23.09793814,FF,17,mid,-0.610744473,3.496507561,1.488824676,3,1,0,1,0,0,-9.026217228
RX,2007,0,1974,172,444,41.3,0,4,social,33,23.09793814,FF,42,mid,-0.610744473,3.496507561,1.488824676,3,1,0,1,0,0,15.97378277
RX,2007,0,1974,172,444,41.3,0,4,social,33,23.09793814,FF,17,mid,-0.610744473,3.496507561,1.488824676,3,1,0,1,0,0,-9.026217228
RX,2007,0,1974,172,444,41.3,0,1,foraging,33,23.09793814,FF,42,mid,-0.610744473,3.496507561,1.488824676,3,1,0,1,0,0,15.97378277
RX,2007,0,1974,172,444,41.3,0,1,foraging,33,23.09793814,FF,17,mid,-0.610744473,3.496507561,1.488824676,3,1,0,1,0,0,-9.026217228
RX,2007,0,1974,172,444,41.3,0,3,self-directed,33,23.09793814,FF,42,mid,-0.610744473,3.496507561,1.488824676,3,1,0,1,0,0,15.97378277
RX,2007,0,1974,172,444,41.3,0,3,self-directed,33,23.09793814,FF,17,mid,-0.610744473,3.496507561,1.488824676,3,1,0,1,0,0,-9.026217228
RX,2008,0,1974,172,258,30.8,0,3,self-directed,34,24.09793814,FF,23,mid,-1.490883328,3.526360525,1.518677639,3,2,0,1,0,0,-3.026217228
RX,2008,0,1974,172,258,30.8,0,1,foraging,34,24.09793814,FF,23,mid,-1.490883328,3.526360525,1.518677639,3,2,0,1,0,0,-3.026217228
RX,2008,0,1974,172,258,30.8,0,4,social,34,24.09793814,FF,23,mid,-1.490883328,3.526360525,1.518677639,3,2,0,1,0,0,-3.026217228
RX,2008,0,1974,172,258,30.8,0,2,investigative,34,24.09793814,FF,23,mid,-1.490883328,3.526360525,1.518677639,3,2,0,1,0,0,-3.026217228
RY,2007,0,1976,173,373,29.4,0,2,investigative,31,21.09793814,RR,33,low,-1.608235176,3.433987204,1.426304319,9,1,0,0,1,0,6.973782772
RY,2007,0,1976,173,373,29.4,0,1,foraging,31,21.09793814,RR,33,low,-1.608235176,3.433987204,1.426304319,9,1,0,0,1,0,6.973782772
RY,2007,0,1976,173,373,29.4,0,3,self-directed,31,21.09793814,RR,33,low,-1.608235176,3.433987204,1.426304319,9,1,0,0,1,0,6.973782772
RY,2007,0,1976,173,373,29.4,0,4,social,31,21.09793814,RR,33,low,-1.608235176,3.433987204,1.426304319,9,1,0,0,1,0,6.973782772
RY,2008,0,1976,173,385,29.7,0,1,foraging,32,22.09793814,RR,34,mid,-1.583088351,3.465735903,1.458053017,9,2,0,1,0,0,7.973782772
RY,2008,0,1976,173,385,29.7,0,2,investigative,32,22.09793814,RR,34,mid,-1.583088351,3.465735903,1.458053017,9,2,0,1,0,0,7.973782772
RY,2008,0,1976,173,385,29.7,1,4,social,32,22.09793814,RR,34,mid,-1.583088351,3.465735903,1.458053017,9,2,0,1,0,1,7.973782772
RY,2008,0,1976,173,385,29.7,0,3,self-directed,32,22.09793814,RR,34,mid,-1.583088351,3.465735903,1.458053017,9,2,0,1,0,0,7.973782772
RY,2009,0,1976,173,545,28.2,0,3,self-directed,33,23.09793814,RR,34,mid,-1.708822474,3.496507561,1.488824676,9,3,0,1,0,0,7.973782772
